,ENSG00000074410.14,ENSG00000054598.9,ENSG00000183888.4,ENSG00000100219.16,ENSG00000173467.9,ENSG00000150667.8,ENSG00000129514.8,ENSG00000134830.6,ENSG00000163064.7,ENSG00000225362.10,ENSG00000171428.15,ENSG00000120262.10,ENSG00000091831.24,ENSG00000154548.9,ENSG00000139865.16,ENSG00000115648.14,ENSG00000107485.18,ENSG00000109436.8,ENSG00000248360.7,ENSG00000163879.11,ENSG00000178568.15,ENSG00000167614.14,ENSG00000176532.4,ENSG00000106541.12,ENSG00000175356.14,ENSG00000082175.15,ENSG00000187720.14,ENSG00000160182.3,ENSG00000169083.18,ENSG00000235584.3,ENSG00000204385.13,ENSG00000213064.10,ENSG00000114547.10,ENSG00000287914.1,ENSG00000005513.10,ENSG00000259459.6,ENSG00000178935.5,ENSG00000204434.6,ENSG00000160180.15,ENSG00000168350.8,ENSG00000135912.11,ENSG00000204248.11,ENSG00000166535.20,ENSG00000206113.11,ENSG00000092068.20,ENSG00000253768.1,ENSG00000143412.10,ENSG00000254615.3,ENSG00000223813.3,ENSG00000073792.16,ENSG00000154645.14,ENSG00000183044.12,ENSG00000256612.7,ENSG00000259793.1,ENSG00000186868.16,ENSG00000198729.5,ENSG00000148468.17,ENSG00000227036.8,ENSG00000148513.18,ENSG00000064787.13,ENSG00000234918.1,ENSG00000249346.7,ENSG00000224559.2,ENSG00000236313.1,ENSG00000186832.9,ENSG00000255774.2,ENSG00000187486.5,ENSG00000172425.12,ENSG00000259725.1,ENSG00000254290.1,ENSG00000183323.13,ENSG00000253125.1,ENSG00000163683.12,ENSG00000232400.1,ENSG00000186910.4,ENSG00000286208.1
TCGA-A2-A0YT,10.33663749633087,3.170709124816735,5.166678937925854,10.89119729715372,4.489413971364877,2.328622921480128,8.187042682757241,5.347639160801503,0.2048997829035472,1.911034330855529,5.419547213027699,4.585912045432541,9.754960963,0.2892121346491763,3.474258760853695,8.203974731,8.915920794328345,10.05477423026339,4.277686744028098,5.923218793201995,6.456462825815497,1.436383426834488,4.466058429345329,8.081938774645012,3.601727211287905,2.052846637046454,7.571298832750231,4.466058429345329,4.770295187577276,1.296719514978914,7.872941012364254,5.863625161539878,0.4146325702794788,2.870335241897084,0.5710121483800905,3.573424485153392,6.353750500166576,2.137161830113133,3.802985223329439,6.350074892538412,4.705800792043335,0.3375314641189018,2.320631921826469,1.800463155795732,7.961523015,0.3216041607806691,6.733480682087932,0.1153526359863521,0.895414679,2.735588371609873,0.3216041607806691,7.629969062615729,8.219233570365745,0.6998167033651539,4.748867688728367,0.4295703863560836,3.190575770659042,0.9891420293686625,0.096756374,6.046739597044671,0.039484594,0.1697450470293138,1.747800129679191,0,0.8293662982061698,3.845375561303092,2.409959939028951,1.788925268259396,1.522505381,2.511733180800967,5.782316708360654,2.118846351726797,8.903978913166087,0.3375314641189018,2.732580129368586,2.828682578714036
TCGA-D8-A27F,5.530720656710432,6.017692678443719,0,8.732835208045401,0.1635060944814267,0.1974548531830824,2.378567121978429,1.119946560402436,7.734326391508071,0.3103534200402247,1.737013693184298,0.9806685674652015,1.848046532499735,2.000051535,0.2630458581264113,4.744944825640026,3.966002479292408,6.582824693439639,0.4577005161081204,0.8264937102102728,1.205848461325497,1.946157872775673,1.128770603570352,0.2789880312396452,2.193299763773055,1.429435993,5.734867349077549,0.019109727,1.884973583830196,0.019109727,0.3859072802909692,9.662155417191276,5.872239632916186,0.019109727,4.835316695317231,0.093113699,3.306518453343045,0.019109727,0.5785589315532442,2.815634381171115,6.055494738584642,3.519436879256157,0.8373007543288227,0.1110364023077973,3.441899947925112,0.019109727,2.591417583145368,2.765593354196775,0.1287391799419735,5.543563122601942,3.735585731214262,2.119962368,0,0.037969635,2.154938885225831,4.599383671485402,6.020658749,4.509339264355072,0,0.4854464596162129,0,0.019109727,0,0.019109727,4.548502400728066,0.056586171,0.7019451186219844,0.037969635,0.7254047727596109,0.056586171,3.626112840019709,0.093113699,7.197383244,0,0.7484890455569788,0
TCGA-AO-A0JD,10.26210370760826,2.665131997714088,0.6704743814477342,11.30852253706626,6.837497077879124,1.743255364784176,8.519760768,4.102360765396499,0.3320758423740871,2.984458265761869,8.188502649099028,5.644146133262893,9.20707485,0.4144309450528657,4.025831882229723,6.937062432564572,8.990305594685749,9.425276611925263,4.522400884688809,5.913381246,5.018369876299467,0.636563336,3.287327349,8.011705469320031,4.511917752602297,6.585895716453706,8.342779601040561,1.126439309282409,7.629502557970008,1.209518323,8.798836969066985,6.046448977188038,0.8439496256930834,2.119759923155166,0.2220458501484829,5.287140992736442,5.169789306724014,3.088460008585434,3.837179082980904,7.045623308963016,4.449810070991663,0.9853774652358895,2.824227872286601,0.7832537182097937,7.004047103316296,0.026428107,6.174563872137526,0.529768152,0.529768152,2.452581319813095,1.232402206413326,5.676839096,7.248851425983531,0.1029261931299038,6.136020772111872,2.125883661037941,2.49578031,2.690143882982346,5.927473226075388,3.696142544944926,2.812885603,2.119759923155166,2.782196229132838,1.759101397423864,5.755470115207882,1.915753128309636,6.031440167138364,2.231885913679581,1.443249394955527,1.835821464751273,4.287203114095948,2.652461542070629,7.533292732055822,1.114170475904433,5.375885379433048,2.883258492168483
TCGA-E9-A22A,8.925061249608662,2.620893837,1.774829897681409,10.15945371773689,5.632249542333357,4.023008954963215,7.352440431544454,3.554001342194754,2.739840639790422,0.9610016,6.668561379059492,3.670019956746783,7.144274311922892,0.623819199,3.250953718663745,7.571163734169692,9.696761601537768,9.120921390829151,3.833219286193159,5.395321359072057,3.349950408751156,1.032111628086007,4.963233407836033,7.466244070281434,7.160358676734567,2.794550135792234,5.272215048248143,3.730064817861178,4.676735706130751,3.247222633758262,5.514963459857858,5.559647427242263,0.069258348,1.116336982237123,0.4267910934116977,1.774829897681409,4.153319794428557,0.069258348,6.809321104668402,5.295886178542303,4.436589612845385,0.4658420412282321,2.202332824223999,1.226556882425017,9.258522398534035,0.1191039174429171,6.090151900829067,0.7022223844509772,1.314760320389141,2.410150692837341,0.5530491278022368,5.882151642718937,7.726042771158991,0.4135356287989637,5.324496597921891,0.7765834770807521,3.859118082377925,2.030642833915532,1.140674722403714,6.113395276020587,0.1353436097030032,0.4267910934116977,0.017628776,0.1026793400033182,1.457221420099915,2.704902848786102,4.185844524462202,1.040758907707905,0.8862040365514708,2.056456752068664,3.816950542651309,1.195915264321686,7.127881791699982,0.1191039174429171,0.035044738,0.017628776
TCGA-AR-A2LR,4.412703402,6.594517187131689,0.033274286,7.111993172260206,0.7253452284430012,0.6197756226359171,1.917053188923916,1.371043870692929,5.499446864589576,0.033274286,1.191095416294106,1.862557265001153,2.169861246153258,4.136606266343937,0.4077857465173283,1.960944951575411,2.987249231480746,5.540525740565204,0.189023758,1.191095416294106,3.770400731794755,8.421281845307567,1.161304943679565,2.616602754,4.514885463615481,1.943548156769775,5.396125141,0.2469018463696805,3.884195872614479,0,6.161470993967305,7.955781337229171,5.750793990316904,0.033274286,5.528907785449094,0.1591900308697593,3.589288853184863,0.3561258793349996,0.3295852809404861,1.234658543867036,5.805985719613224,9.918821093470257,2.508361087522965,0.2182530270877487,5.225786380308947,0,3.875048354,2.737617079698942,0.097605434,4.465460935,1.471568613647246,2.554930046205996,0.5977019919713517,0.065798404,2.877019004404952,2.228497707748893,6.904001337237022,5.971232959030558,0.8978478032389055,0.5293793463817238,0.065798404,0.2469018463696805,0.4077857465173283,0.033274286,3.636065846105881,0.3295852809404861,1.234658543867036,0.097605434,0.065798404,0.189023758,3.332872736530158,0.097605434,5.996232728308386,0.033274286,2.093046645300486,0
TCGA-AO-A128,2.976086051741561,5.595936374322298,0,7.929126004121665,2.365690989284804,0.3802974169327348,5.275330762405198,2.132991173397252,3.861094701761029,0.039024807,2.877257950950566,1.668944593229148,5.097849483652485,0.9192416180020042,1.94030863,3.186238371797061,3.848792428386441,5.253201855664361,0.4829278004653164,0.5520079064559458,0.2026434944096421,1.887830108541585,1.253786502,4.930228656362777,1.735792477554862,0.6932571087426475,4.600811551190419,0.019644352,1.866292272786561,0.077021738,3.778467745245271,8.332922184403499,0.3650212583961706,0.1322041863194477,5.239655039285273,0.1853534597147545,4.250056711643927,0.1322041863194477,2.342479978792124,1.753498691227914,6.735199061039164,2.750733626044723,6.974494089353239,0.5654356870646546,5.079248370560698,0,1.096189564433314,0.2861156580583661,0.3022458055322946,2.579317176527824,2.110266934073877,2.943032698,0.764844793,0.019644352,2.150916319137659,2.105678816103215,5.865909905697342,1.833370369309888,0.019644352,1.029930587500682,0,0.095651397,0.039024807,0.019644352,0.4687057918327329,0.095651397,0.039024807,0.058148362,0,0,4.515178580689504,0,6.287803666296729,0,0.2026434944096421,0.019644352
TCGA-D8-A1XY,9.495873096,3.056114154803076,5.144931209811989,11.35421575465111,7.923756358,5.539698569596937,8.663146469353032,4.870988371542909,2.063277919426573,3.173169818805409,8.268837485973632,5.327066742998181,9.180368082,0.6700563100033179,4.116371898329434,8.592593925074745,8.980546203316537,9.870069089,5.577838979458133,5.337935236857817,5.698592879250759,1.512625540156226,6.752049437066809,9.963088294321775,8.221590535814432,9.110657126439522,7.283824180564031,5.896134383775055,6.004939510653654,1.797584398132108,6.788994425468164,5.726286373,0.2138340421066048,3.058882758066828,0.2335725694585839,4.638133442982133,7.246970547950425,4.080036541672475,7.896059457963458,6.544252099385801,4.293721138017798,0.5173954734292369,0.04537761,1.217888157226287,8.130598373637802,0.3284067806571361,5.750464318,0.8341890107154248,2.370136022863728,2.209981541144353,0.089371359,6.781052111277044,6.133619686149564,2.426961064327821,7.104505534191601,1.729709553914077,3.523140583645917,2.310980648988437,0.089371359,6.548936905649283,0.022867208,1.868733973549122,4.178791417063532,0,2.418363113935787,1.420911074531709,4.511473801629406,1.757243861180195,2.828442740167546,1.804199501941871,5.929797341551664,5.203653128754757,8.528747419945093,1.680222642209235,1.104549286075718,4.284288576634419
TCGA-BH-A0B9,1.351590532166111,6.567644231054455,0.015359098,7.081968389141654,0.3542012517138647,0.2411699611503682,2.374307257106012,0.8587186909636549,1.994990000876607,0.045595287,2.910371788388911,1.072042450730206,1.467797445472583,1.935681742116658,0.2925022878305221,4.343989677956968,4.591425063667417,4.742695754293072,0.4133694319419978,5.083255184454121,0.3174993923346335,5.676176897358933,1.506355055077003,4.385952533037562,1.093909410308331,0.3899925403255344,1.727635254619499,0.3298373798924573,3.790029821337059,0.1326780214162556,4.116319956871277,7.935479461119982,2.625163583128013,0,0.3298373798924573,0.045595287,4.079347298554874,0.060479019,0.9089242840694832,1.445292842575228,8.413046735817682,2.712562842963013,5.701322901075272,0.3050549789857924,3.841562790824596,0.030556403,2.587124442011537,2.262902287908294,0.1605754215974837,5.988322017415678,3.424884252017287,4.148020458063481,0.4477395256180565,0.045595287,1.244876320645716,5.443705040298422,6.259585184,3.715584537596383,0.060479019,0.8923824568314862,0.060479019,0.060479019,0.1042305141869647,0,4.618078563267187,0.030556403,2.970708054313705,0.1743244007914979,0.1185243837594656,0.3298373798924573,4.590784415923929,0.2280463317562156,6.072641899540865,0,0.2148022250940925,0.045595287
TCGA-5L-AAT1,7.677978080003727,3.246577084391002,5.933036387674043,11.24144129150313,5.253168974,1.743938158222913,8.542558779562148,2.732703676313307,1.187633894,1.427594666976423,7.068453404203551,4.735425297066807,7.836752634,0.3657293991987174,4.735425297066807,8.857508394263993,8.535524551504482,8.567539053537454,4.657455112321025,5.934009366747181,6.001465689047592,1.312597569,5.448294864133738,8.198382468,7.013822605029897,1.574591514485257,5.564687393337033,5.895568358692199,8.093649877054855,4.474291916255454,8.170170634498295,6.398932014590387,0.9311669653427832,0.6572428964045928,0.9311669653427832,3.805703278067235,5.969555921,1.830083827437341,7.753498583091153,6.794591078102663,4.794474291739053,1.382689698781994,0.5394406244115381,3.045188179494774,7.623533207206329,1.726074096430755,4.746544206275694,1.050810725026311,0.8344367985417412,2.321420733241783,0.5797863267178555,5.388507702228022,0.5394406244115381,1.554486928941013,6.619988857,0.8344367985417412,4.313122254909262,2.649852383009936,4.690072380147962,3.722555723,3.996614080987821,0.058273528,1.613979218406162,1.134451410392498,2.345021573919518,1.927096682639126,4.929392265388473,1.263903142043254,1.263903142043254,1.743938158222913,5.740705606875729,0.9311669653427832,7.933332731968298,0.1682016727665406,2.345021573919518,1.187633894
TCGA-GI-A2C8,9.419330087091685,2.793614456068986,1.597470855414364,11.98770303156998,7.187229106963624,1.090067673920726,8.1100515,2.054835872151596,1.644977431798618,2.039681238724318,4.055724538291308,3.957004484,8.479797911640812,0.8447689385209656,5.004546126412203,8.386423734398749,9.411379834129882,8.363848344285238,3.101564480483473,5.105031210591026,7.217286052909792,0.6456279875780292,5.704060583823967,6.846740216616971,6.878496013063737,1.872988339,7.167612266673831,0.7975009933335369,7.587503145015941,4.725566356327811,7.391164012637236,5.609725014152159,0.1392156078622164,2.467235963957563,0.9128881431734178,5.739664003956443,6.507158482637725,3.081972243,2.684171612767047,5.513365124559305,4.299993745701779,0.7975009933335369,0.5202153568520579,0.4301090906626183,8.468525009212966,0.020729488,5.390329480557114,0.475865579,1.664868075476193,0.5773041577327178,0.3339979377109139,3.498797852292066,7.927423295031415,0.5055830599797029,2.436709467629891,1.754228597361682,3.742900644,1.504866170434632,8.077649081348333,7.929394588598446,6.191534597211155,0.08118859,2.558669515059519,3.546038177433196,0.6851211940863589,0,4.819509214552969,2.769320845076788,0.5202153568520579,1.638285805744595,6.582947265844521,0.041165337,7.725893604416811,1.374040203377058,3.666032440457079,3.554948158536825
TCGA-WT-AB44,6.726032010499761,3.942867569223373,2.805530056829228,9.544986995,6.487579737,0.2947733084417918,8.067716695931033,1.932613168526454,2.434109316,1.588730367645107,7.276622745359806,3.004943310120076,7.573022526375273,1.406871146022786,6.789915196599248,10.67966603617852,8.275435216378462,7.098875296339849,3.377336800203839,5.610713087388945,5.252201933516077,1.258541759726534,4.950625733964478,5.429615364415372,5.569985836793137,3.250529643140754,4.275161227882006,4.636186751,6.841750965796775,5.320436866336365,8.086917443970277,5.640989548,0.3323663005942117,0.090540749,1.353018840144101,5.145369602601177,4.320295233390078,0,4.814463067,7.515456029004937,5.161124308,2.094521459309773,0.4396025196233715,0.6625909224432288,8.131416331886998,0.5712098535592774,4.976084515379725,1.025955261018701,0.4396025196233715,1.315967088305801,0.8556828249839359,5.456464392428749,0.5394163485052547,3.562725615273318,5.960503977425447,0.8296307555508616,4.445654820231462,2.737103786237427,4.149164968318601,5.599193574551513,4.956656579382737,0.2165144752418238,0.090540749,1.956885422,1.707932059353094,0.045980528,3.848720583523174,2.269447035481086,0.3323663005942117,0.9064167315368894,6.364266069107853,2.116236307503804,7.321711757911769,0,1.956885422,0
TCGA-EW-A2FW,7.804103645,2.225726280120964,4.799658504916607,12.46150113556675,7.471673184956312,4.661112476,9.253362149383669,6.378152448772676,1.500542908,4.020349692025029,8.526846270205901,5.191995667341958,10.19300918946319,0.2889568631560631,4.368937042885499,9.106761538017176,11.11183808173385,9.637021599577487,5.520601568547086,5.797688373898524,5.466156317,0.6702519500856403,6.675179601742082,8.621946075680855,5.602995538732049,4.964136719761039,8.894713540992804,8.660802848689945,7.313400014720301,3.703797724134314,6.328923546607646,6.064303893410941,0.2446400656188523,3.109715248940661,0.6869088555650507,0.5295842409539346,7.149561585,0.3319528077833287,8.817868534,5.971330298383847,3.593275933271066,0.3529796154954684,0.077843394,3.211079535360045,6.236833335021583,1.977563692514266,5.053551979827795,0.6702519500856403,1.908227802,1.362203744485257,0.077843394,6.026767468364582,5.439372617799033,1.341311922,6.742458458030597,0.2219604893713158,3.566521987416947,0.4921646462116535,4.647348353569571,5.017789851876709,3.305787076927869,1.872268843704578,0.1517007546483012,1.618110823509274,0.2889568631560631,8.662053895705627,2.528012701042181,2.220015193629544,2.987301367,0.8875774042270629,5.989907223297915,2.131519586119052,8.584516092,0.3941356017510687,1.341311922,0.3529796154954684
TCGA-AO-A0JC,6.818962562791121,2.606066905653758,2.512167575997406,9.248300123809372,5.563168928135114,0.7190940909430401,6.281899417562984,3.469348264825639,1.613341591132405,1.131810357,5.563784931603201,4.295527081637101,7.540726184131731,1.131810357,4.745545513,7.647881357483652,7.369852875447862,7.419704270546373,2.327179505669778,4.816528144725504,4.294042864384089,0.530297302,3.284394312420619,7.786671426669369,4.127367099219582,4.363617043078219,4.442101769950536,3.538669579732155,5.474223684689846,1.897603309013019,3.553632215743358,6.576195338407742,0.028840872,1.564932343546697,2.899461911239269,2.038993582203577,5.113529259350468,4.634994040308303,5.087205452047689,4.610160645550479,4.475222207767322,1.104974799609055,2.384092487773215,1.594172371186092,5.900110946117914,0.2160351255702857,4.970336753119373,0.7366829483880063,0.8701691391737726,2.496766320894406,1.545104477,5.770562245542648,0.2893781487058347,0.9923436772010086,5.535801037803704,1.196793407831148,4.565338711891915,1.966307239122694,2.676108903291641,2.501918362381866,2.417192859259282,2.666964123750412,5.177713585928678,0.4893811159463434,5.286953807887636,1.37583349,1.928542992260903,1.808930178060357,0.4257451835285194,0.6088047851357288,4.483059239412577,1.76674909,7.724946902,0.886018866,0.1649828609800729,3.033581054565456
TCGA-C8-A1HO,9.779769008198839,3.062277720529522,4.831062653167612,11.64232883431609,6.014346448971619,5.687881554991989,9.249322928616985,5.456958836387845,0.6816152771188114,3.070079853817071,5.736492064620776,5.147895477020108,9.288305385125295,0.3296083590493633,3.982901874694329,8.781953747062726,11.54942621774382,10.83060058211171,5.212767352202096,7.306056764547619,7.640122656587026,0.4620094792262222,6.264051825563695,7.149477081947138,6.098768651367816,3.929578661387389,8.679903577419315,8.293737874835156,4.111960634951507,6.915099341565306,8.003718009,5.611972269149988,0.1645120126368577,2.540121051,0.3973272500844939,1.693568517304627,6.210347645913719,3.236475327957304,8.383614950440268,4.660681516703824,4.604484864,0.3468384060602652,0.5389859665947885,2.467151422772807,8.369523928261655,0.021619533,4.829531318475831,0.4620094792262222,2.809239256956866,0.5539003981043631,0.1838171291297974,5.576350946,3.654841466070205,1.552175668,7.920303174876371,0.021619533,3.771085741493164,1.274557598572068,3.100873169060797,6.396645508660519,0.6402872497795805,0.9974673025810467,2.609576975644822,0.084599671,0,1.588844085075025,4.935831762614671,1.344847306178106,1.387100523918599,0.9074330276848365,6.070525124,1.327593320263396,8.921640906223463,0.8481678441904464,1.610405960170884,3.528403534777588
TCGA-E2-A1L9,7.798001996801792,3.301141487282118,1.564021192,11.24102352420859,7.266557104,4.903361283706717,8.615395342850352,4.542860589574527,2.799174199272059,2.416396945925907,8.656202171719448,5.398123735290005,9.048858474296512,0.7055801320762364,3.444511933780988,8.656938553429349,10.06014630883153,8.329474706628078,4.755811291366572,6.350284316784221,6.966644544032476,0.4844761326706334,3.942952855421929,7.903613093311233,9.257572035532515,6.906300349189445,5.873045477352483,7.191417670075732,8.031774275047457,0.018453969,6.816548784166252,6.717844725973709,0.3006773333667362,2.747564245197276,0.3006773333667362,2.758583986525318,5.686213959317747,4.534069387,6.858925881759664,5.942639660437107,4.764036957402823,0.3884247749579073,0.8972581378967391,1.878797103277591,7.205327929321775,0.7504300332210564,5.308641202937977,1.057534805255022,1.066430524,2.409421984652655,0.285519507,7.805327163371851,0.5992597274184311,0.8972581378967391,7.885112925760765,2.031971788040056,3.995132186400839,2.477699044222113,6.884930578720652,1.724367439072788,5.378167160489876,4.174514696170244,4.785072033221604,2.812454397534836,3.185456851280821,2.561886780898782,2.843836813753752,1.110104487777231,0.4303750349687541,1.506351611106436,5.628066718183112,4.389146001764352,9.064934236073759,0.8257111809937421,3.700226547245563,4.497536915230175
TCGA-AR-A2LL,9.856413490471056,1.939891842979634,4.312121498576566,11.68880940933428,5.684855077568996,1.595120636922586,9.230569036054394,4.899484685507094,0.7733146444034932,1.693299806016388,4.338912026082166,4.706276587957663,11.06188462558107,0.235479608,5.341814839,8.979090302433859,9.890849459079053,6.896437665822624,2.990970036852821,5.809125641947714,6.395546917749598,1.274043586473574,5.369302689196846,7.997643962890395,6.846857154919188,9.141480345496019,7.583253576531833,4.997225106163304,8.725376620617043,2.228910859210668,7.217876053813719,6.150051895371872,0.1458454580335367,4.107729839,0.5985218066338294,1.985820070276278,7.059298223,4.611101687,5.730854508228786,7.950856577295435,4.566459040176806,0.8029391446333639,0.7277051049125454,2.550399972282867,6.639804543196791,2.138854628787283,7.165742073280237,0.5815291758578517,1.405378066,0.5293163567131293,0.9558184204016491,6.545196400947697,8.393402840544452,1.175566862757407,9.712647640224725,0.360282104,3.628167596728287,1.129544787,4.686545798043776,4.973810800361969,3.174981871088213,3.382979321900919,4.591077140154058,1.434060403121975,0.9819543943318189,2.546026869739419,4.531493556827673,2.234357007863244,2.250573175084757,1.693299806016388,6.529222605114888,2.190201062228998,8.572650843782956,0.4378627510681702,3.900685885969266,4.562134418642879
TCGA-OL-A5RW,3.621639916106978,7.011751636097166,0.095453393,6.639892231252043,2.098707150881819,0.6082496392799036,0.4486958657034839,1.187020814,8.618912634427629,0.5865084460134946,1.883794418423838,0.9858035484329573,1.257507189390108,2.067656703684159,0,4.353938524292577,4.547817896180796,3.282816810641017,0.3996690195507784,1.034791250281101,1.311517220027539,5.701195145148196,1.172500657370951,0.4243906914190196,3.33590466,0.2963149465304453,4.188803024251881,0.3489173155437256,1.112912961481267,0.064332076,0.8645831112640386,6.809015892761957,5.892190784888053,0,2.605134741,0.1259175237395143,3.364929883996109,0.1849813023003314,0.9002691779055807,5.103487003387215,7.585124251,2.744181191691772,6.800188188992536,0.2963149465304453,5.739871282407354,0.032524592,3.387108133900786,4.231454772640403,0.032524592,5.280637909013227,4.324689057584703,1.097623380211814,0.3745163265122521,0,3.751871170699699,3.591940392109437,5.531654097266835,7.051225857717989,0,4.635126948743442,0,0.064332076,0.2136304896799168,0,9.329164227963854,0.095453393,4.204945557557892,0,0.7322351789722695,0.1557516499999929,4.839659958278664,0.2136304896799168,4.254041894820144,0.064332076,1.401426705,0
TCGA-C8-A274,9.346658103202655,0.8437697184100248,1.100947511,11.51874491908154,6.809695910926547,1.863990757217604,9.048040527131871,6.282813564159619,1.372655289777072,2.766721581972661,8.124235384047198,4.996108054,10.48660052526112,0.2327967864307361,3.264141406065011,9.137882875,9.405869058,8.618703148226365,4.363554401544128,5.585278453440308,7.863570371792002,1.205765292367514,5.319832741495582,9.672078763337078,8.906512265717584,2.70845105,7.642932439876216,9.873450864787385,8.851747077358537,3.128505422622868,7.379785997794921,6.930437163420192,0.1476459869938243,4.192358975857917,0.4331961913446617,5.662892361828827,7.475596715160709,0.1299956841843501,8.146009207991094,6.149005207689326,5.623622230694483,0.583415353,0.2974743961811121,1.588343628922779,7.958736985325352,2.329855027632419,7.230298968325497,0.4616979753184927,1.342319756632288,0.9780816735893152,0.057152425,8.065237912743811,9.702158472797953,2.430617113,8.391162024053957,0.1299956841843501,2.19205721,2.660078437817135,7.508733208528684,5.580006830673072,5.749605046669226,0.1823116948547264,0,3.718467411362301,0.216163948,1.900885121003833,5.528310160021538,1.230821598,1.279665311836102,1.171665240873839,6.062384864653149,4.472609691547784,8.513992836557502,1.109979133640502,2.099865741565089,0
TCGA-AC-A2QH,5.985579922326408,4.277409444530101,0,6.368188861,0,0.9948683408142415,0.851019467,0.851019467,3.711925152850315,0,0.066648435,1.939923596776384,2.856204334023581,2.541676042408466,0.2498986211657752,1.156592772767762,2.271949088271724,4.840932446520942,0.1913638733768643,1.922035065635942,0.8126988187091286,2.884191501153636,0.066648435,0.3602915951629635,1.829105882929303,0.2498986211657752,6.026964805744084,0,3.664298432655883,0,0.5114963682310882,6.724202317657829,0.6041565232045197,0,0.1913638733768643,0,4.045104908625788,1.245584345780618,0.066648435,0.8883485286082425,6.050826120740814,4.446493838061649,0.9247360298606181,0.4124739513455816,5.136850966161011,0.066648435,3.041589218504351,3.366578893470412,0.851019467,7.900939182133457,5.134910947496339,4.182927616148676,0.066648435,0,1.922035065635942,0.3602915951629635,4.782648547256907,6.591860591756362,0.4124739513455816,0.8126988187091286,0,0,0.648346392,0,0.1303533809976256,0,0.1913638733768643,0.5114963682310882,0.1913638733768643,0.3061507398511357,4.687910893,0,4.398786600629001,0,0,1.408620068
TCGA-E2-A56Z,7.683960166300229,1.931582345216009,3.463910563216189,11.32879019848216,9.895263296,6.844774776207365,8.793048139737651,4.641399564463105,0.8266112087114152,2.836963043426162,6.735857131737878,4.918536472332597,10.23725560023905,0.2807962041185412,4.431895897729254,9.626505047733602,10.15054300926481,9.257315006302925,4.269409166062387,6.671628182,6.452705174630442,0.5584668719147016,6.664617456705087,13.32456417500475,5.295263341705009,4.539781134900105,7.022662236458604,8.183613936,7.100846162744173,3.867991826,8.280506347,5.811365404714034,1.384872491267999,2.473823672259442,0.7912235963881316,2.647129491489621,6.753777097912709,2.871259340766627,9.353945161962908,5.321856963221123,3.968441418727446,1.898706629775442,0.4263015451165932,2.063504487038752,7.628488940798813,2.163761391522587,5.970606959,0.3060891806165568,1.311834196438986,0.4717153210794966,0.1749421046355313,5.683903251285598,5.666309493250268,2.184367666085008,7.710693987284543,0.1189524540310944,3.960498582453174,0.9600718182787418,0,6.063915906480046,0,2.314698148013591,3.455457921597166,0,0.3553824947150964,4.440487307325617,5.187105228326579,0.4030470750249981,0.6202700790158027,1.987371553435336,5.478151756447597,2.714796732324291,8.707320579602605,1.384872491267999,0.3794116221112973,2.517788087806812
TCGA-BH-A0DH,10.56792470631961,2.299049323536892,4.380423893,10.74001516098243,8.118926107782908,4.336401067710577,8.65990292,6.210087575084735,0.4715624424130086,3.995388079811461,7.811502415562833,4.221506412298619,9.342065286422203,0.2211843634553097,4.480187538233517,8.450978048005304,9.591687052,9.607707531244543,4.736797713324158,6.885513215636123,6.763700770190555,0.5642907924794716,5.802364383867161,10.29313105241406,10.70037175116877,6.985732849955596,8.152450513998309,10.20762405758489,7.494805962101707,2.071537175510964,8.249723455763622,5.816572092122859,0.3517982038628992,2.761443865300371,0.4327353165852541,4.963975186605128,6.936709924130519,4.091998906965141,9.795782337710586,6.761009547676072,4.995955629136263,0.1270390247513301,0.077557556,1.458881515702341,8.620900365562177,2.826541499175286,7.436815874,0.3308339927359512,1.217554108437146,0.8560221772307975,0.2437911326485237,6.653516266660602,5.097192790726065,2.362400826666964,7.195969929,0.8993850967322085,3.028833732986397,0.7651788213572813,1.561429672404046,5.774492949945528,0.6682285667054956,7.497748041686274,4.082623807253146,0.3095606470650882,3.348600484,3.168312673669738,5.881986196104664,0.8850751201395544,0.8850751201395544,1.449187137351791,5.105702837977239,2.863505539,8.737434227329123,1.240217389659007,7.033752805070724,3.690560243035863
TCGA-E9-A1NF,8.422744967429907,2.317176293983192,1.107685380068776,9.785988373435599,6.514061292554188,3.017027009830415,7.291323981174225,3.281164167872494,3.288143426608906,4.059610490384725,7.744579375760872,5.056114482193391,9.547348512526256,0.510237199,2.549841311510081,5.544772261828568,7.16834516,7.911922308387489,2.898895309774749,1.777303696355974,4.671895432922238,0.7913656167202303,4.077848984,6.560197203025731,6.458302410843197,3.720977678852276,5.755836791670513,4.087882729615498,8.103500505559913,0.867894364,5.365842951423028,4.843979361323005,0.2492278694514827,3.213120911526189,0.9927661202202107,3.495325459466777,4.230571936305051,1.285610847960452,5.324008814000215,6.902206826171789,4.385032113,0.8301373710913967,1.835632047688958,0.533917825,7.320338220566756,1.586675875177625,3.565941022283563,1.154265848510028,0.9755755001906727,2.158656571095881,0.4861613796867559,5.401679562,7.212807877935353,0.2492278694514827,6.138830364442715,0.4616769524777755,3.638731580102357,2.617899062102067,5.507880688078935,2.921513909778424,4.034928196351272,0.4114250933479953,1.540661939,1.918927951,0.510237199,1.468766516769547,2.698690817147636,1.199389288406994,0.4616769524777755,1.393099473280803,4.342082955,3.141708925595567,7.086889830530374,0.4367698080361012,3.308880881634346,1.199389288406994
